address,messages
0x5f0e239efa490b35423f8f72d148dbe9f8385474,50
0xa21d0adc26d190015d93fe381c5f944b3bf9023e,50
0x52233cbcbbc582eab34778ecf48e385bfe689e4e,50
0xabd7fd7dd390ed5b9b980a3d15681299236de8a0,50
0x001b3612f745f1badcc8433b7d1537b09c6abc87,48
0x8640b395be3e41fe9a135ff09e62371bfe2661b5,45
0x70fc4caf7b4c7b1446dfde632b2e004d31871bfc,50
0xd98c83cccb617a8aeb4d198515e974082b7d6181,51
0xb90c0b488ee4f7b71e42674206ce66723278d9f0,49
0x362576662923c66705133904cee46ee4da1e5951,47
0xc69a6863259b0478b706621afb9a2fa76c21b98f,49
0xdaa0c808812dac57766268533d85646a2bbaef1f,51
0x5c29867132bbbb7b8107ce844b0a6ed1e3cc47c2,48
0xdb71dea61f01cedf925a0207c2ac0a03f984284d,49
0x9fa82969ed859cc674dafb95bfdcda87ce8c82d1,51
0xe83ea4423b1b2bfc4224420fabd2302919055cc0,48
0x92a394a42851dd1292c9e37a5f597950af0eb8e1,48
0x8a3fb57ed099cb9bae06f8802d44251f50aba4eb,49
0xea1a3a178804000b88f068cd5d4ee9179a6bf110,50
0x7a019557408b236f0a3fcff8e6a740e13fd424a3,50
0x536199485c1e6274c499b5f8f993df7b09009920,51
0x0f028656e96ac9764b8ee53adb4355ab7be2266e,41
0xfc0cf0f240695ebad09f53a63a16a7f56c93e524,49
0xda691d7c32825fce450acd255d4fce9f187235c5,47
0x7ce4cba363260e6ad719070819b941d8b7edbeab,50
0xacc4ec151ab2a1d54d21b8e7526901d45dda5362,51
0x2519a88f79bf26cb9ea04e3d1aba164f36cbdccd,51
0xaa772ccd3c57293e516f122aa7d8f8371ece8819,48
0x73d5240d211310e6918d9bd9cfaae9faf3745c6a,48
0x96b1ad31acd40c1c03f380e5d3616bc0aa40f8cb,50
0xa8040c736708b2adc08b026a1eb0f4cade62849b,50
0xbc770a5b11bfdab5113c8756b678eeeee73b2153,51
0xfb3c4c79d2319be312a806def98fe6c8970b11c0,48
0x209fe009de96c34b1d9b02f5f6713cc099f70031,51
0x4ed6fba67f49407596aea030768fc1ef9b47d528,50
